LAT,LON,WMO_WIND,WMO_PRES,STORM_SPEED,STORM_DIR,BASIN,SUBBASIN,SEASON,SEASON_ID,ISO_TIME
-17.524277,-103.632126,64.01819,972.033,25.576855,98.305084,EP,EP,2024,20241104,2024-10-02 18:00:00
-17.022364,-97.243935,64.15565,972.0565,25.439238,96.166916,NA,NA,2024,20241105,2024-10-03 00:00:00
-16.431929,-90.85037,64.21361,972.13214,25.31671,94.358086,NA,NA,2024,20241106,2024-10-03 06:00:00
-15.828803,-84.30792,64.237686,972.2089,25.211842,92.885315,NA,NA,2024,20241107,2024-10-03 12:00:00
-15.24638,-77.69659,64.22997,972.28796,25.126488,91.69387,NA,NA,2024,20241108,2024-10-03 18:00:00
-14.717486,-71.07713,64.193504,972.3662,25.055893,90.74072,NA,NA,2024,20241109,2024-10-04 00:00:00
-14.262976,-64.51445,64.1261,972.4527,24.993553,90.001686,NA,NA,2024,20241110,2024-10-04 06:00:00
-13.907863,-58.021706,64.027824,972.5524,24.93243,89.44334,NA,NA,2024,20241111,2024-10-04 12:00:00
-13.62919,-51.46294,63.91721,972.657,24.871656,89.02896,NA,NA,2024,20241112,2024-10-04 18:00:00
-13.413818,-44.713924,63.791813,972.76733,24.809055,88.759995,NA,NA,2024,20241113,2024-10-05 00:00:00
-13.253447,-37.66839,63.628357,972.908,24.741474,88.66992,NA,NA,2024,20241114,2024-10-05 06:00:00
-13.151678,-30.55522,63.410355,973.08203,24.67357,88.640594,NA,NA,2024,20241115,2024-10-05 12:00:00
-13.111106,-23.476511,63.138103,973.28357,24.604872,88.61961,SA,SA,2024,20241116,2024-10-05 18:00:00
-13.132383,-16.448524,62.824615,973.5038,24.535532,88.60555,SA,SA,2024,20241117,2024-10-06 00:00:00
-13.2192955,-9.544242,62.48423,973.7348,24.46759,88.59069,SA,SA,2024,20241118,2024-10-06 06:00:00
-13.331594,-2.915585,62.133434,973.97034,24.406849,88.46812,SA,SA,2024,20241119,2024-10-06 12:00:00
-13.450376,3.3946795,61.77734,974.20355,24.349337,88.27163,SA,SA,2024,20241120,2024-10-06 18:00:00
-13.567249,9.427388,61.42744,974.42804,24.290205,88.03949,SA,SA,2024,20241121,2024-10-07 00:00:00
-13.677507,15.295203,61.096977,974.63416,24.231592,87.82546,SA,SA,2024,20241122,2024-10-07 06:00:00
-13.777254,21.033138,60.785965,974.8205,24.17498,87.65988,SI,SI,2024,20241123,2024-10-07 12:00:00
-13.879355,26.597967,60.48009,974.99805,24.11517,87.537735,SI,SI,2024,20241124,2024-10-07 18:00:00
-13.997229,32.027103,60.168858,975.1791,24.051508,87.449005,SI,SI,2024,20241125,2024-10-08 00:00:00
-14.132363,37.374866,59.868458,975.35254,23.984077,87.41463,SI,SI,2024,20241126,2024-10-08 06:00:00
-14.283777,42.64713,59.578888,975.523,23.913082,87.434296,SI,SI,2024,20241127,2024-10-08 12:00:00
-14.452385,47.828262,59.295586,975.6928,23.83873,87.51264,SI,SI,2024,20241128,2024-10-08 18:00:00
-14.63988,52.909725,59.01528,975.86536,23.759981,87.65808,SI,SI,2024,20241129,2024-10-09 00:00:00
-14.841395,57.882156,58.738304,976.04065,23.676838,87.87124,SI,SI,2024,20241130,2024-10-09 06:00:00
-15.05974,62.632866,58.45405,976.22864,23.594763,88.15308,NI,NI,2024,20241131,2024-10-09 12:00:00
-15.295597,67.11323,58.169014,976.42224,23.51514,88.513985,NI,NI,2024,20241132,2024-10-09 18:00:00
-15.545295,71.38638,57.881985,976.62225,23.438007,88.950554,NI,NI,2024,20241133,2024-10-10 00:00:00
-15.8167925,75.37673,57.583767,976.83057,23.367914,89.42254,NI,NI,2024,20241134,2024-10-10 06:00:00
-16.110956,79.1088,57.274803,977.0466,23.302717,89.95826,NI,NI,2024,20241135,2024-10-10 12:00:00
-16.424204,82.610535,56.95476,977.27185,23.240084,90.54878,NI,NI,2024,20241136,2024-10-10 18:00:00
-16.753014,85.88599,56.621925,977.5077,23.183617,91.173004,NI,NI,2024,20241137,2024-10-11 00:00:00
-17.087313,88.97357,56.286156,977.7446,23.132391,91.834366,NI,NI,2024,20241138,2024-10-11 06:00:00
-17.423582,91.889336,55.95527,977.97906,23.082918,92.528175,NI,NI,2024,20241139,2024-10-11 12:00:00
-17.761124,94.606865,55.632645,978.2069,23.03323,93.22127,NI,NI,2024,20241140,2024-10-11 18:00:00
-18.101,97.12969,55.321472,978.42316,22.982462,93.91258,NI,NI,2024,20241141,2024-10-12 00:00:00
-18.445652,99.4658,55.026894,978.6225,22.932043,94.58975,NI,NI,2024,20241142,2024-10-12 06:00:00
-18.787458,101.602745,54.75542,978.79877,22.882141,95.233116,WP,WP,2024,20241143,2024-10-12 12:00:00
-19.12386,103.54781,54.509377,978.94965,22.83139,95.85078,WP,WP,2024,20241144,2024-10-12 18:00:00
-19.455755,105.31017,54.283916,979.0797,22.778227,96.4505,WP,WP,2024,20241145,2024-10-13 00:00:00
-19.783237,106.91272,54.071587,979.1974,22.722672,97.03725,WP,WP,2024,20241146,2024-10-13 06:00:00
-20.106403,108.37261,53.867725,979.3068,22.665243,97.60768,WP,WP,2024,20241147,2024-10-13 12:00:00
-20.424387,109.70582,53.664845,979.4158,22.606018,98.16044,WP,WP,2024,20241148,2024-10-13 18:00:00
-20.73687,110.927345,53.463142,979.5248,22.545147,98.69523,WP,WP,2024,20241149,2024-10-14 00:00:00
-21.042984,112.04769,53.26427,979.6337,22.483784,99.22041,WP,WP,2024,20241150,2024-10-14 06:00:00
-21.340828,113.07304,53.070244,979.7416,22.422682,99.73412,WP,WP,2024,20241151,2024-10-14 12:00:00
-21.62769,114.01244,52.879345,979.8505,22.361073,100.22467,WP,WP,2024,20241152,2024-10-14 18:00:00
-21.901602,114.87301,52.692184,979.9603,22.297745,100.6959,WP,WP,2024,20241153,2024-10-15 00:00:00
-22.161879,115.65938,52.508526,980.072,22.232496,101.15355,WP,WP,2024,20241154,2024-10-15 06:00:00
-22.408375,116.37514,52.32859,980.185,22.16541,101.6028,WP,WP,2024,20241155,2024-10-15 12:00:00
-22.641031,117.02443,52.153034,980.2985,22.096994,102.04417,WP,WP,2024,20241156,2024-10-15 18:00:00
-22.858715,117.6153,51.981968,980.4126,22.028286,102.4795,WP,WP,2024,20241157,2024-10-16 00:00:00
-23.06174,118.1518,51.814724,980.5275,21.959696,102.910194,WP,WP,2024,20241158,2024-10-16 06:00:00
-23.249664,118.63092,51.651344,980.643,21.891754,103.33624,WP,WP,2024,20241159,2024-10-16 12:00:00
-23.422247,119.05362,51.491783,980.7588,21.823957,103.76212,WP,WP,2024,20241160,2024-10-16 18:00:00
-23.580154,119.421425,51.335506,980.87573,21.7551,104.19487,WP,WP,2024,20241161,2024-10-17 00:00:00
-23.724298,119.73788,51.181973,980.99414,21.685436,104.63615,WP,WP,2024,20241162,2024-10-17 06:00:00
-23.855799,120.00604,51.031017,981.114,21.615284,105.087,WP,WP,2024,20241163,2024-10-17 12:00:00
-23.975065,120.22948,50.882626,981.2352,21.545109,105.54621,WP,WP,2024,20241164,2024-10-17 18:00:00
-24.083136,120.41056,50.736427,981.35803,21.475042,106.016396,WP,WP,2024,20241165,2024-10-18 00:00:00
-24.181183,120.55022,50.592533,981.48175,21.405058,106.50118,WP,WP,2024,20241166,2024-10-18 06:00:00
-24.270302,120.64924,50.45144,981.6056,21.335165,107.0001,WP,WP,2024,20241167,2024-10-18 12:00:00
-24.35133,120.707565,50.312916,981.7296,21.264277,107.5173,WP,WP,2024,20241168,2024-10-18 18:00:00
-24.424835,120.72643,50.177113,981.85345,21.192669,108.049515,WP,WP,2024,20241169,2024-10-19 00:00:00
-24.490942,120.70323,50.043877,981.97736,21.120815,108.591675,WP,WP,2024,20241170,2024-10-19 06:00:00
-24.550207,120.63751,49.913425,982.1008,21.049139,109.142296,WP,WP,2024,20241171,2024-10-19 12:00:00
-24.60352,120.53276,49.785774,982.2238,20.977818,109.70119,WP,WP,2024,20241172,2024-10-19 18:00:00
-24.651556,120.390816,49.66075,982.3464,20.90625,110.2712,WP,WP,2024,20241173,2024-10-20 00:00:00
-24.694958,120.2131,49.537514,982.4691,20.833858,110.85643,WP,WP,2024,20241174,2024-10-20 06:00:00
-24.734255,120.00159,49.415825,982.5922,20.760311,111.464455,WP,WP,2024,20241175,2024-10-20 12:00:00
-24.770052,119.75761,49.29522,982.71594,20.685844,112.094025,WP,WP,2024,20241176,2024-10-20 18:00:00
-24.802711,119.481125,49.17541,982.8407,20.610987,112.75652,WP,WP,2024,20241177,2024-10-21 00:00:00
-24.83288,119.17243,49.055958,982.9667,20.535912,113.44845,WP,WP,2024,20241178,2024-10-21 06:00:00
-24.86117,118.832306,48.93645,983.094,20.460657,114.16725,WP,WP,2024,20241179,2024-10-21 12:00:00
-24.888098,118.460556,48.816536,983.2231,20.385147,114.91391,WP,WP,2024,20241180,2024-10-21 18:00:00
-24.914394,118.05893,48.69606,983.35406,20.309872,115.69526,WP,WP,2024,20241181,2024-10-22 00:00:00
-24.940681,117.62898,48.574814,983.48724,20.234964,116.511986,WP,WP,2024,20241182,2024-10-22 06:00:00
-24.967218,117.17161,48.4527,983.6225,20.160425,117.36114,WP,WP,2024,20241183,2024-10-22 12:00:00
-24.994274,116.687386,48.329403,983.76,20.08626,118.23969,WP,WP,2024,20241184,2024-10-22 18:00:00
-25.022032,116.17673,48.20465,983.9001,20.01248,119.14464,WP,WP,2024,20241185,2024-10-23 00:00:00
-25.050999,115.63953,48.07841,984.0424,19.94011,120.08342,WP,WP,2024,20241186,2024-10-23 06:00:00
-25.081385,115.07588,47.950344,984.1874,19.869411,121.06585,WP,WP,2024,20241187,2024-10-23 12:00:00
-25.113388,114.48564,47.82032,984.3347,19.800177,122.091,WP,WP,2024,20241188,2024-10-23 18:00:00
-25.147429,113.867065,47.687805,984.4849,19.731073,123.15965,WP,WP,2024,20241189,2024-10-24 00:00:00
-25.183628,113.21964,47.552704,984.63776,19.661903,124.26705,WP,WP,2024,20241190,2024-10-24 06:00:00
-25.223087,112.52906,47.414375,984.79297,19.592762,125.41046,WP,WP,2024,20241191,2024-10-24 12:00:00
-25.266712,111.790504,47.272152,984.9515,19.523039,126.606995,WP,WP,2024,20241192,2024-10-24 18:00:00
-25.31483,111.00338,47.125694,985.114,19.4519,127.86633,WP,WP,2024,20241193,2024-10-25 00:00:00
-25.366245,110.16343,46.975628,985.2809,19.381372,129.1892,WP,WP,2024,20241194,2024-10-25 06:00:00
-25.420464,109.26877,46.821182,985.45374,19.311827,130.5703,WP,WP,2024,20241195,2024-10-25 12:00:00
-25.477081,108.31892,46.662457,985.6324,19.243393,132.00523,WP,WP,2024,20241196,2024-10-25 18:00:00
-25.535625,107.31327,46.500156,985.81665,19.176044,133.48976,WP,WP,2024,20241197,2024-10-26 00:00:00
-25.595945,106.2519,46.33435,986.00616,19.109753,135.01929,WP,WP,2024,20241198,2024-10-26 06:00:00
-25.659016,105.13938,46.164387,986.2019,19.043993,136.6056,WP,WP,2024,20241199,2024-10-26 12:00:00
-25.726585,103.98388,45.99112,986.40186,18.978205,138.25444,WP,WP,2024,20241200,2024-10-26 18:00:00
-25.799633,102.78411,45.81798,986.6005,18.912338,139.9556,WP,WP,2024,20241201,2024-10-27 00:00:00
-25.87916,101.54592,45.645718,986.79767,18.844404,141.7089,WP,WP,2024,20241202,2024-10-27 06:00:00
-25.964674,100.27254,45.47989,986.986,18.772522,143.55992,WP,WP,2024,20241203,2024-10-27 12:00:00
-26.055054,98.96369,45.321526,987.16516,18.697548,145.49197,NI,NI,2024,20241204,2024-10-27 18:00:00
-26.151087,97.57862,45.170433,987.334,18.623203,147.48291,NI,NI,2024,20241205,2024-10-28 00:00:00
-26.251522,96.1262,45.025116,987.49554,18.549868,149.52165,NI,NI,2024,20241206,2024-10-28 06:00:00
-26.355808,94.6118,44.887226,987.6487,18.47798,151.59521,NI,NI,2024,20241207,2024-10-28 12:00:00
-26.462515,93.06423,44.754025,987.7989,18.40788,153.68954,NI,NI,2024,20241208,2024-10-28 18:00:00
-26.571747,91.486946,44.6287,987.9416,18.341242,155.79906,NI,NI,2024,20241209,2024-10-29 00:00:00
-26.682644,89.88393,44.511353,988.07733,18.278444,157.91121,NI,NI,2024,20241210,2024-10-29 06:00:00
-26.794127,88.26036,44.404182,988.20386,18.21956,160.01137,NI,NI,2024,20241211,2024-10-29 12:00:00
-26.905928,86.632385,44.30646,988.3229,18.164099,162.10208,NI,NI,2024,20241212,2024-10-29 18:00:00
-27.017998,85.001724,44.221252,988.42993,18.112871,164.17316,NI,NI,2024,20241213,2024-10-30 00:00:00
-27.129627,83.35957,44.14471,988.5296,18.065985,166.22978,NI,NI,2024,20241214,2024-10-30 06:00:00
-27.241661,81.67784,44.076706,988.6207,18.024858,168.26799,NI,NI,2024,20241215,2024-10-30 12:00:00
-27.353985,79.96184,44.016834,988.70447,17.989174,170.28,NI,NI,2024,20241216,2024-10-30 18:00:00
-27.46653,78.2173,43.965862,988.78046,17.958706,172.2566,NI,NI,2024,20241217,2024-10-31 00:00:00
-27.579025,76.44891,43.922356,988.85004,17.933086,174.19345,NI,NI,2024,20241218,2024-10-31 06:00:00
-27.689957,74.6433,43.88619,988.91125,17.904892,176.08803,NI,NI,2024,20241219,2024-10-31 12:00:00
-27.798729,72.79768,43.858936,988.9608,17.871225,177.91893,NI,NI,2024,20241220,2024-10-31 18:00:00
-27.905233,70.91303,43.841843,988.9979,17.833462,179.66742,NI,NI,2024,20241221,2024-11-01 00:00:00
-28.009594,68.98743,43.835873,989.0225,17.792402,181.34492,NI,NI,2024,20241222,2024-11-01 06:00:00
-28.11103,67.022606,43.84171,989.0352,17.749887,182.95549,NI,NI,2024,20241223,2024-11-01 12:00:00
-28.209131,65.02479,43.86079,989.0358,17.708105,184.49753,NI,NI,2024,20241224,2024-11-01 18:00:00
-28.304672,62.96347,43.889618,989.0275,17.66802,185.98248,NI,NI,2024,20241225,2024-11-02 00:00:00
-28.397547,60.849384,43.92654,989.01355,17.629902,187.41017,NI,NI,2024,20241226,2024-11-02 06:00:00
-28.488588,58.67097,43.972206,988.993,17.594597,188.78171,SI,SI,2024,20241227,2024-11-02 12:00:00
-28.578548,56.436913,44.026688,988.96643,17.562206,190.10094,SI,SI,2024,20241228,2024-11-02 18:00:00
-28.669008,54.149956,44.088764,988.9343,17.532766,191.3721,SI,SI,2024,20241229,2024-11-03 00:00:00
-28.759666,51.82824,44.157726,988.89746,17.50592,192.59338,SI,SI,2024,20241230,2024-11-03 06:00:00
-28.848827,49.465588,44.23182,988.8563,17.479515,193.78658,SI,SI,2024,20241231,2024-11-03 12:00:00
-28.936607,47.05259,44.309116,988.81165,17.45263,194.95609,SI,SI,2024,20241232,2024-11-03 18:00:00
-29.02321,44.589718,44.38909,988.76373,17.425507,196.10167,SI,SI,2024,20241233,2024-11-04 00:00:00
-29.108929,42.07688,44.471184,988.7132,17.39841,197.2239,SI,SI,2024,20241234,2024-11-04 06:00:00
-29.193926,39.517902,44.557674,988.65906,17.372051,198.3241,SI,SI,2024,20241235,2024-11-04 12:00:00
-29.276249,36.94685,44.650127,988.6008,17.346462,199.39786,SI,SI,2024,20241236,2024-11-04 18:00:00
-29.353815,34.37929,44.75016,988.53735,17.322031,200.44313,SI,SI,2024,20241237,2024-11-05 00:00:00
-29.423399,31.833628,44.858932,988.4684,17.299204,201.45877,SI,SI,2024,20241238,2024-11-05 06:00:00
-29.48316,29.32064,44.976326,988.3937,17.27766,202.45204,SI,SI,2024,20241239,2024-11-05 12:00:00
-29.532133,26.845953,45.101204,988.3147,17.25713,203.42781,SI,SI,2024,20241240,2024-11-05 18:00:00
-29.570024,24.411554,45.23316,988.2315,17.23764,204.39008,SI,SI,2024,20241241,2024-11-06 00:00:00
-29.597206,22.029585,45.36976,988.1464,17.219296,205.34363,SI,SI,2024,20241242,2024-11-06 06:00:00
-29.613113,19.705767,45.50965,988.0604,17.20179,206.29308,SA,SA,2024,20241243,2024-11-06 12:00:00
-29.6161,17.467379,45.65333,987.97327,17.18503,207.24133,SA,SA,2024,20241244,2024-11-06 18:00:00
-29.60421,15.328268,45.799656,987.887,17.168663,208.19452,SA,SA,2024,20241245,2024-11-07 00:00:00
-29.576315,13.285072,45.948215,987.802,17.15249,209.15942,SA,SA,2024,20241246,2024-11-07 06:00:00
-29.531784,11.330543,46.098,987.719,17.136648,210.13841,SA,SA,2024,20241247,2024-11-07 12:00:00
-29.468782,9.460647,46.249702,987.6368,17.121862,211.13632,SA,SA,2024,20241248,2024-11-07 18:00:00
-29.38486,7.6629486,46.40103,987.55725,17.109076,212.15594,SA,SA,2024,20241249,2024-11-08 00:00:00
-29.279657,5.942788,46.552628,987.4798,17.097654,213.21405,SA,SA,2024,20241250,2024-11-08 06:00:00
-29.154182,4.303081,46.70288,987.4056,17.087141,214.31499,SA,SA,2024,20241251,2024-11-08 12:00:00
-29.009714,2.7564783,46.851086,987.335,17.077263,215.45891,SA,SA,2024,20241252,2024-11-08 18:00:00
-28.846199,1.3036662,46.99633,987.2684,17.067734,216.63808,SA,SA,2024,20241253,2024-11-09 00:00:00
-28.663095,-0.059750915,47.141754,987.20404,17.058266,217.84464,SA,SA,2024,20241254,2024-11-09 06:00:00
-28.460228,-1.3448806,47.28799,987.1423,17.049814,219.07657,SA,SA,2024,20241255,2024-11-09 12:00:00
-28.238075,-2.5494819,47.43466,987.0827,17.03871,220.33267,SA,SA,2024,20241256,2024-11-09 18:00:00
-27.998186,-3.6844585,47.581852,987.0221,17.021305,221.56766,SA,SA,2024,20241257,2024-11-10 00:00:00
-27.74017,-4.7598777,47.730576,986.9599,16.998253,222.76921,SA,SA,2024,20241258,2024-11-10 06:00:00
-27.464596,-5.7805,47.881557,986.89594,16.971453,223.93227,SA,SA,2024,20241259,2024-11-10 12:00:00
-27.172083,-6.7528224,48.035378,986.8299,16.941845,225.05835,SA,SA,2024,20241260,2024-11-10 18:00:00
-26.862675,-7.7131476,48.191154,986.7611,16.909687,226.12695,SA,SA,2024,20241261,2024-11-11 00:00:00
-26.536636,-8.658345,48.34897,986.69037,16.875717,227.1419,SA,SA,2024,20241262,2024-11-11 06:00:00
-26.192768,-9.575002,48.508842,986.6187,16.840942,228.10835,SA,SA,2024,20241263,2024-11-11 12:00:00
-25.830692,-10.452461,48.671143,986.546,16.80577,229.03369,SA,SA,2024,20241264,2024-11-11 18:00:00
-25.450687,-11.289704,48.83566,986.4727,16.770887,229.92621,SA,SA,2024,20241265,2024-11-12 00:00:00
-25.05352,-12.086271,49.002384,986.39886,16.73683,230.79256,SA,SA,2024,20241266,2024-11-12 06:00:00
-24.639935,-12.8412075,49.172485,986.32434,16.70409,231.63838,SA,SA,2024,20241267,2024-11-12 12:00:00
-24.21058,-13.5536,49.345856,986.2492,16.673,232.46736,SA,SA,2024,20241268,2024-11-12 18:00:00
-23.764954,-14.226453,49.522396,986.17346,16.64385,233.27988,SA,SA,2024,20241269,2024-11-13 00:00:00
-23.301315,-14.864,49.701546,986.0977,16.616787,234.07631,SA,SA,2024,20241270,2024-11-13 06:00:00
-22.82309,-15.473801,49.88185,986.02277,16.591936,234.85838,SA,SA,2024,20241271,2024-11-13 12:00:00
-22.33879,-16.090645,50.06204,985.9469,16.56931,235.61748,SA,SA,2024,20241272,2024-11-13 18:00:00
-21.8517,-16.71016,50.242558,985.8697,16.548819,236.35506,SA,SA,2024,20241273,2024-11-14 00:00:00
-21.36331,-17.327925,50.42319,985.7914,16.530497,237.06929,SA,SA,2024,20241274,2024-11-14 06:00:00
-20.874775,-17.93973,50.603603,985.7124,16.514753,237.74997,SA,SA,2024,20241275,2024-11-14 12:00:00
-20.384008,-18.548748,50.78347,985.6334,16.50147,238.39246,SA,SA,2024,20241276,2024-11-14 18:00:00
-19.889755,-19.153337,50.961205,985.556,16.49047,239.00182,SA,SA,2024,20241277,2024-11-15 00:00:00
-19.397137,-19.773891,51.135635,985.4801,16.4809,239.57349,SA,SA,2024,20241278,2024-11-15 06:00:00
-18.911642,-20.41858,51.306114,985.40546,16.471844,240.1056,SA,SA,2024,20241279,2024-11-15 12:00:00
-18.437508,-21.061968,51.473385,985.33124,16.463543,240.60359,SA,SA,2024,20241280,2024-11-15 18:00:00
-17.976353,-21.6993,51.637047,985.25714,16.45609,241.07063,SA,SA,2024,20241281,2024-11-16 00:00:00
-17.529116,-22.328905,51.797283,985.18396,16.449549,241.51035,SA,SA,2024,20241282,2024-11-16 06:00:00
-17.09568,-22.949286,51.953526,985.1123,16.444035,241.92448,SA,SA,2024,20241283,2024-11-16 12:00:00
-16.674149,-23.559622,52.106537,985.04175,16.439802,242.3135,SA,SA,2024,20241284,2024-11-16 18:00:00
-16.263971,-24.159441,52.255947,984.9729,16.43686,242.67987,SA,SA,2024,20241285,2024-11-17 00:00:00
-15.864607,-24.748207,52.402393,984.9053,16.435192,243.02573,SA,SA,2024,20241286,2024-11-17 06:00:00
-15.475958,-25.325125,52.545784,984.839,16.434744,243.35315,SA,SA,2024,20241287,2024-11-17 12:00:00
-15.097832,-25.888405,52.686275,984.77386,16.43546,243.66362,SA,SA,2024,20241288,2024-11-17 18:00:00
-14.727327,-26.428366,52.824394,984.70953,16.437462,243.95674,SA,SA,2024,20241289,2024-11-18 00:00:00
-14.362857,-26.951687,52.958836,984.64734,16.440554,244.23235,SA,SA,2024,20241290,2024-11-18 06:00:00
-14.000852,-27.507002,53.08918,984.58826,16.44487,244.48456,SA,SA,2024,20241291,2024-11-18 12:00:00
-13.639571,-28.09895,53.21814,984.5302,16.450329,244.71979,SA,SA,2024,20241292,2024-11-18 18:00:00
-13.275695,-28.736326,53.346783,984.4729,16.457098,244.93976,SA,SA,2024,20241293,2024-11-19 00:00:00
-12.907125,-29.419386,53.47618,984.4159,16.46538,245.14722,SA,SA,2024,20241294,2024-11-19 06:00:00
-12.533165,-30.147764,53.60815,984.3579,16.47525,245.3462,NA,NA,2024,20241295,2024-11-19 12:00:00
-12.153165,-30.92056,53.74328,984.29846,16.48671,245.54001,NA,NA,2024,20241296,2024-11-19 18:00:00
-11.767282,-31.736383,53.878494,984.24023,16.499666,245.73068,NA,NA,2024,20241297,2024-11-20 00:00:00
-11.374973,-32.5955,54.01496,984.18195,16.51401,245.91896,NA,NA,2024,20241298,2024-11-20 06:00:00
-10.9760065,-33.496834,54.153183,984.1235,16.529428,246.10521,NA,NA,2024,20241299,2024-11-20 12:00:00
-10.568331,-34.445023,54.29308,984.065,16.54608,246.28589,NA,NA,2024,20241300,2024-11-20 18:00:00
-10.150969,-35.441532,54.43504,984.00635,16.563906,246.46217,NA,NA,2024,20241301,2024-11-21 00:00:00
-9.723467,-36.48186,54.57907,983.9474,16.582685,246.63618,NA,NA,2024,20241302,2024-11-21 06:00:00
-9.28244,-37.569878,54.723663,983.8897,16.602238,246.79567,NA,NA,2024,20241303,2024-11-21 12:00:00
-8.825124,-38.710056,54.868416,983.8341,16.622667,246.94112,NA,NA,2024,20241304,2024-11-21 18:00:00
-8.348472,-39.90134,55.01329,983.7808,16.644236,247.07379,NA,NA,2024,20241305,2024-11-22 00:00:00
-7.8561516,-41.220673,55.153614,983.7313,16.667923,247.17148,NA,NA,2024,20241306,2024-11-22 06:00:00
-7.34911,-42.669807,55.291496,983.6825,16.693665,247.23929,NA,NA,2024,20241307,2024-11-22 12:00:00
-6.824735,-44.271183,55.426052,983.6363,16.721798,247.27864,NA,NA,2024,20241308,2024-11-22 18:00:00
-6.2839227,-46.02515,55.560005,983.59094,16.75266,247.29572,NA,NA,2024,20241309,2024-11-23 00:00:00
-5.724592,-47.913345,55.694878,983.54584,16.786797,247.28847,NA,NA,2024,20241310,2024-11-23 06:00:00
-5.145716,-49.934284,55.832832,983.4994,16.824253,247.26,NA,NA,2024,20241311,2024-11-23 12:00:00
-4.544659,-52.08791,55.975384,983.4519,16.8653,247.2127,NA,NA,2024,20241312,2024-11-23 18:00:00
-3.9186628,-54.372875,56.124886,983.402,16.910263,247.14536,NA,NA,2024,20241313,2024-11-24 00:00:00
-3.2661016,-56.787704,56.281204,983.35077,16.959251,247.05847,NA,NA,2024,20241314,2024-11-24 06:00:00
-2.5911136,-59.29774,56.4449,983.2972,17.013481,246.94424,NA,NA,2024,20241315,2024-11-24 12:00:00
-1.9005204,-61.874336,56.619194,983.2366,17.074106,246.79709,NA,NA,2024,20241316,2024-11-24 18:00:00
-1.1953648,-64.50991,56.805473,983.1681,17.141588,246.61792,NA,NA,2024,20241317,2024-11-25 00:00:00
-0.4737003,-67.19651,57.00421,983.09204,17.216267,246.40665,NA,NA,2024,20241318,2024-11-25 06:00:00
0.27085465,-70.00261,57.21225,983.0137,17.298468,246.14769,NA,NA,2024,20241319,2024-11-25 12:00:00
1.0257034,-72.89752,57.433895,982.9257,17.389107,245.83055,NA,NA,2024,20241320,2024-11-25 18:00:00
1.7704209,-76.006165,57.664505,982.8295,17.490667,245.42041,NA,NA,2024,20241321,2024-11-26 00:00:00
2.4959142,-79.42702,57.91249,982.71606,17.604439,244.90479,NA,NA,2024,20241322,2024-11-26 06:00:00
3.2051327,-83.26017,58.179134,982.59064,17.735363,244.26093,NA,NA,2024,20241323,2024-11-26 12:00:00
3.896562,-87.53441,58.476307,982.4441,17.885794,243.46768,NA,NA,2024,20241324,2024-11-26 18:00:00
4.560388,-92.29303,58.79948,982.28217,18.057404,242.49423,NA,NA,2024,20241325,2024-11-27 00:00:00
5.1813507,-97.62404,59.155838,982.09375,18.249748,241.31598,NA,NA,2024,20241326,2024-11-27 06:00:00
5.7566276,-103.503845,59.542595,981.87775,18.466568,239.8936,EP,EP,2024,20241327,2024-11-27 12:00:00
6.2828655,-109.773575,59.951366,981.63354,18.709616,238.15257,EP,EP,2024,20241328,2024-11-27 18:00:00
6.7519784,-116.5164,60.353165,981.37067,18.973244,236.061,EP,EP,2024,20241329,2024-11-28 00:00:00
7.178204,-123.60999,60.723724,981.11005,19.259626,233.63028,EP,EP,2024,20241330,2024-11-28 06:00:00
7.5981035,-131.02612,61.03575,980.8772,19.577639,230.83871,EP,EP,2024,20241331,2024-11-28 12:00:00
7.8978076,-137.97356,61.284607,980.63104,19.943161,227.50224,EP,EP,2024,20241332,2024-11-28 18:00:00
7.982266,-144.00317,61.473354,980.3392,20.368196,223.55049,EP,EP,2024,20241333,2024-11-29 00:00:00
7.81124,-149.18982,61.58796,980.0011,20.839037,218.99306,EP,EP,2024,20241334,2024-11-29 06:00:00
7.3840632,-153.62488,61.612484,979.64404,21.329184,213.91258,EP,EP,2024,20241335,2024-11-29 12:00:00
6.7144027,-157.33263,61.550167,979.2832,21.829226,208.38742,EP,EP,2024,20241336,2024-11-29 18:00:00
5.812009,-160.29227,61.407906,978.9302,22.319244,202.47559,EP,EP,2024,20241337,2024-11-30 00:00:00
4.720554,-162.54475,61.224346,978.57916,22.796232,196.24504,EP,EP,2024,20241338,2024-11-30 06:00:00
3.4669516,-164.14389,61.01474,978.23236,23.254545,189.79848,EP,EP,2024,20241339,2024-11-30 12:00:00
2.0723643,-165.10135,60.797974,977.89496,23.695084,183.18118,EP,EP,2024,20241340,2024-11-30 18:00:00
0.55154073,-165.46611,60.58316,977.5706,24.116814,176.4871,EP,EP,2024,20241341,2024-12-01 00:00:00
-1.0768459,-165.26813,60.388172,977.25464,24.516882,169.84872,EP,EP,2024,20241342,2024-12-01 06:00:00
-2.795851,-164.55417,60.25046,976.91986,24.89562,163.25407,EP,EP,2024,20241343,2024-12-01 12:00:00
-4.5761867,-163.33154,60.18303,976.56104,25.25007,156.70396,EP,EP,2024,20241344,2024-12-01 18:00:00
-6.389591,-161.64635,60.188507,976.17944,25.564146,150.27261,EP,EP,2024,20241345,2024-12-02 00:00:00
